"source","target","correlation","direct","cor"
"fun_ASV_203","bac_ASV_148",-0.752321981424149,"undirected","-"
"fun_ASV_36","bac_ASV_148",-0.692466460268318,"undirected","-"
"fun_ASV_247","bac_ASV_148",0.731682146542828,"undirected","+"
"fun_ASV_256","bac_ASV_148",-0.723426212590299,"undirected","-"
"fun_ASV_311","bac_ASV_148",-0.713106295149639,"undirected","-"
"fun_ASV_268","bac_ASV_148",-0.692466460268318,"undirected","-"
"fun_ASV_112","bac_ASV_148",-0.739938080495356,"undirected","-"
"fun_ASV_158","bac_ASV_148",-0.711042311661507,"undirected","-"
"fun_ASV_356","bac_ASV_148",-0.729618163054696,"undirected","-"
"fun_ASV_85","bac_ASV_148",-0.723426212590299,"undirected","-"
"fun_ASV_608","bac_ASV_148",-0.777089783281734,"undirected","-"
"fun_ASV_68","bac_ASV_148",0.686274509803922,"undirected","+"
"fun_ASV_39","bac_ASV_148",-0.69453044375645,"undirected","-"
"fun_ASV_196","bac_ASV_148",-0.688338493292054,"undirected","-"
"fun_ASV_677","bac_ASV_148",-0.798141562222611,"undirected","-"
"fun_ASV_38","bac_ASV_244",0.713106295149639,"undirected","+"
"fun_ASV_258","bac_ASV_244",-0.698658410732714,"undirected","-"
"fun_ASV_100","bac_ASV_244",-0.727554179566563,"undirected","-"
"fun_ASV_689","bac_ASV_244",0.764068248440792,"undirected","+"
"fun_ASV_203","bac_ASV_244",0.754385964912281,"undirected","+"
"fun_ASV_36","bac_ASV_244",0.70485036119711,"undirected","+"
"fun_ASV_256","bac_ASV_244",0.766769865841073,"undirected","+"
"fun_ASV_454","bac_ASV_244",0.760577915376677,"undirected","+"
"fun_ASV_311","bac_ASV_244",0.787409700722394,"undirected","+"
"fun_ASV_268","bac_ASV_244",0.797729618163055,"undirected","+"
"fun_ASV_5","bac_ASV_244",0.708978328173375,"undirected","+"
"fun_ASV_76","bac_ASV_244",0.805985552115583,"undirected","+"
"fun_ASV_608","bac_ASV_244",0.725490196078431,"undirected","+"
"fun_ASV_151","bac_ASV_244",-0.692466460268318,"undirected","-"
"fun_ASV_42","bac_ASV_244",-0.690402476780186,"undirected","-"
"fun_ASV_68","bac_ASV_244",-0.760577915376677,"undirected","-"
"fun_ASV_246","bac_ASV_244",0.907120743034056,"undirected","+"
"fun_ASV_847","bac_ASV_244",0.883829315891548,"undirected","+"
"fun_ASV_59","bac_ASV_34",0.785345717234262,"undirected","+"
"fun_ASV_138","bac_ASV_34",-0.820433436532508,"undirected","-"
"fun_ASV_377","bac_ASV_34",-0.766769865841073,"undirected","-"
"fun_ASV_20","bac_ASV_34",0.706914344685243,"undirected","+"
"fun_ASV_203","bac_ASV_34",-0.824561403508772,"undirected","-"
"fun_ASV_36","bac_ASV_34",-0.768833849329205,"undirected","-"
"fun_ASV_247","bac_ASV_34",0.696594427244582,"undirected","+"
"fun_ASV_123","bac_ASV_34",-0.70485036119711,"undirected","-"
"fun_ASV_256","bac_ASV_34",-0.754385964912281,"undirected","-"
"fun_ASV_311","bac_ASV_34",-0.700722394220846,"undirected","-"
"fun_ASV_279","bac_ASV_34",-0.758513931888545,"undirected","-"
"fun_ASV_158","bac_ASV_34",-0.739938080495356,"undirected","-"
"fun_ASV_76","bac_ASV_34",-0.781217750257998,"undirected","-"
"fun_ASV_317","bac_ASV_34",-0.783205555748966,"undirected","-"
"fun_ASV_237","bac_ASV_34",-0.845201238390093,"undirected","-"
"fun_ASV_122","bac_ASV_34",-0.696594427244582,"undirected","-"
"fun_ASV_68","bac_ASV_34",0.876160990712074,"undirected","+"
"fun_ASV_287","bac_ASV_34",-0.719298245614035,"undirected","-"
"fun_ASV_138","bac_ASV_210",-0.77296181630547,"undirected","-"
"fun_ASV_258","bac_ASV_210",0.723426212590299,"undirected","+"
"fun_ASV_20","bac_ASV_210",0.739938080495356,"undirected","+"
"fun_ASV_24","bac_ASV_210",0.682146542827657,"undirected","+"
"fun_ASV_203","bac_ASV_210",-0.791537667698658,"undirected","-"
"fun_ASV_83","bac_ASV_210",0.727554179566563,"undirected","+"
"fun_ASV_36","bac_ASV_210",-0.739938080495356,"undirected","-"
"fun_ASV_247","bac_ASV_210",0.789473684210526,"undirected","+"
"fun_ASV_79","bac_ASV_210",0.686274509803922,"undirected","+"
"fun_ASV_256","bac_ASV_210",-0.760577915376677,"undirected","-"
"fun_ASV_311","bac_ASV_210",-0.754385964912281,"undirected","-"
"fun_ASV_158","bac_ASV_210",-0.69453044375645,"undirected","-"
"fun_ASV_76","bac_ASV_210",-0.750257997936017,"undirected","-"
"fun_ASV_608","bac_ASV_210",-0.74406604747162,"undirected","-"
"fun_ASV_317","bac_ASV_210",-0.746898013429477,"undirected","-"
"fun_ASV_237","bac_ASV_210",-0.706914344685243,"undirected","-"
"fun_ASV_68","bac_ASV_210",0.762641898864809,"undirected","+"
"fun_ASV_287","bac_ASV_210",-0.723426212590299,"undirected","-"
"fun_ASV_258","bac_ASV_135",-0.750257997936017,"undirected","-"
"fun_ASV_100","bac_ASV_135",-0.688338493292054,"undirected","-"
"fun_ASV_689","bac_ASV_135",0.743417755239689,"undirected","+"
"fun_ASV_203","bac_ASV_135",0.841073271413829,"undirected","+"
"fun_ASV_36","bac_ASV_135",0.74406604747162,"undirected","+"
"fun_ASV_256","bac_ASV_135",0.731682146542828,"undirected","+"
"fun_ASV_454","bac_ASV_135",0.762641898864809,"undirected","+"
"fun_ASV_311","bac_ASV_135",0.73374613003096,"undirected","+"
"fun_ASV_268","bac_ASV_135",0.758513931888545,"undirected","+"
"fun_ASV_5","bac_ASV_135",0.700722394220846,"undirected","+"
"fun_ASV_76","bac_ASV_135",0.818369453044376,"undirected","+"
"fun_ASV_608","bac_ASV_135",0.717234262125903,"undirected","+"
"fun_ASV_147","bac_ASV_135",-0.682146542827657,"undirected","-"
"fun_ASV_68","bac_ASV_135",-0.779153766769866,"undirected","-"
"fun_ASV_246","bac_ASV_135",0.888544891640867,"undirected","+"
"fun_ASV_847","bac_ASV_135",0.775944047285068,"undirected","+"
"fun_ASV_135","bac_ASV_135",0.696067454182194,"undirected","+"
"fun_ASV_314","bac_ASV_135",0.684563849616547,"undirected","+"
"fun_ASV_38","bac_ASV_75",0.682146542827657,"undirected","+"
"fun_ASV_100","bac_ASV_75",-0.715170278637771,"undirected","-"
"fun_ASV_689","bac_ASV_75",0.784718741641894,"undirected","+"
"fun_ASV_203","bac_ASV_75",0.692466460268318,"undirected","+"
"fun_ASV_256","bac_ASV_75",0.73374613003096,"undirected","+"
"fun_ASV_454","bac_ASV_75",0.775025799793602,"undirected","+"
"fun_ASV_311","bac_ASV_75",0.79360165118679,"undirected","+"
"fun_ASV_268","bac_ASV_75",0.781217750257998,"undirected","+"
"fun_ASV_76","bac_ASV_75",0.775025799793602,"undirected","+"
"fun_ASV_174","bac_ASV_75",0.731682146542828,"undirected","+"
"fun_ASV_608","bac_ASV_75",0.731682146542828,"undirected","+"
"fun_ASV_151","bac_ASV_75",-0.700722394220846,"undirected","-"
"fun_ASV_42","bac_ASV_75",-0.688338493292054,"undirected","-"
"fun_ASV_68","bac_ASV_75",-0.702786377708978,"undirected","-"
"fun_ASV_246","bac_ASV_75",0.880288957688339,"undirected","+"
"fun_ASV_847","bac_ASV_75",0.915987424803095,"undirected","+"
"fun_ASV_135","bac_ASV_75",0.743785938373521,"undirected","+"
"fun_ASV_314","bac_ASV_75",0.710376966117926,"undirected","+"
"fun_ASV_520","bac_ASV_323",0.682146542827657,"undirected","+"
"fun_ASV_138","bac_ASV_323",0.785345717234262,"undirected","+"
"fun_ASV_24","bac_ASV_323",-0.737874097007224,"undirected","-"
"fun_ASV_203","bac_ASV_323",0.92156862745098,"undirected","+"
"fun_ASV_36","bac_ASV_323",0.789473684210526,"undirected","+"
"fun_ASV_256","bac_ASV_323",0.808049535603715,"undirected","+"
"fun_ASV_454","bac_ASV_323",0.698658410732714,"undirected","+"
"fun_ASV_233","bac_ASV_323",0.688338493292054,"undirected","+"
"fun_ASV_311","bac_ASV_323",0.814241486068112,"undirected","+"
"fun_ASV_268","bac_ASV_323",0.702786377708978,"undirected","+"
"fun_ASV_5","bac_ASV_323",0.882352941176471,"undirected","+"
"fun_ASV_13","bac_ASV_323",0.754385964912281,"undirected","+"
"fun_ASV_76","bac_ASV_323",0.857585139318885,"undirected","+"
"fun_ASV_608","bac_ASV_323",0.768833849329205,"undirected","+"
"fun_ASV_237","bac_ASV_323",0.766769865841073,"undirected","+"
"fun_ASV_68","bac_ASV_323",-0.754385964912281,"undirected","-"
"fun_ASV_246","bac_ASV_323",0.828689370485036,"undirected","+"
"fun_ASV_297","bac_ASV_661",0.708311916797815,"undirected","+"
"fun_ASV_258","bac_ASV_661",-0.698658410732714,"undirected","-"
"fun_ASV_100","bac_ASV_661",-0.682146542827657,"undirected","-"
"fun_ASV_689","bac_ASV_661",0.770263396401123,"undirected","+"
"fun_ASV_203","bac_ASV_661",0.735810113519092,"undirected","+"
"fun_ASV_36","bac_ASV_661",0.708978328173375,"undirected","+"
"fun_ASV_256","bac_ASV_661",0.715170278637771,"undirected","+"
"fun_ASV_311","bac_ASV_661",0.729618163054696,"undirected","+"
"fun_ASV_268","bac_ASV_661",0.78328173374613,"undirected","+"
"fun_ASV_5","bac_ASV_661",0.682146542827657,"undirected","+"
"fun_ASV_76","bac_ASV_661",0.770897832817337,"undirected","+"
"fun_ASV_174","bac_ASV_661",0.729618163054696,"undirected","+"
"fun_ASV_608","bac_ASV_661",0.717234262125903,"undirected","+"
"fun_ASV_68","bac_ASV_661",-0.752321981424149,"undirected","-"
"fun_ASV_246","bac_ASV_661",0.79360165118679,"undirected","+"
"fun_ASV_847","bac_ASV_661",0.778018763989039,"undirected","+"
"fun_ASV_138","bac_ASV_312",-0.708978328173375,"undirected","-"
"fun_ASV_377","bac_ASV_312",-0.690402476780186,"undirected","-"
"fun_ASV_3","bac_ASV_312",0.816305469556244,"undirected","+"
"fun_ASV_203","bac_ASV_312",-0.719298245614035,"undirected","-"
"fun_ASV_36","bac_ASV_312",-0.735810113519092,"undirected","-"
"fun_ASV_256","bac_ASV_312",-0.746130030959752,"undirected","-"
"fun_ASV_233","bac_ASV_312",-0.828689370485036,"undirected","-"
"fun_ASV_311","bac_ASV_312",-0.717234262125903,"undirected","-"
"fun_ASV_268","bac_ASV_312",-0.865841073271414,"undirected","-"
"fun_ASV_5","bac_ASV_312",-0.73374613003096,"undirected","-"
"fun_ASV_349","bac_ASV_312",-0.682146542827657,"undirected","-"
"fun_ASV_158","bac_ASV_312",-0.766769865841073,"undirected","-"
"fun_ASV_76","bac_ASV_312",-0.692466460268318,"undirected","-"
"fun_ASV_68","bac_ASV_312",0.779153766769866,"undirected","+"
"fun_ASV_8","bac_ASV_312",-0.692466460268318,"undirected","-"
"fun_ASV_145","bac_ASV_312",-0.688338493292054,"undirected","-"
"fun_ASV_297","bac_ASV_459",0.823954678723989,"undirected","+"
"fun_ASV_138","bac_ASV_459",0.752321981424149,"undirected","+"
"fun_ASV_203","bac_ASV_459",0.692466460268318,"undirected","+"
"fun_ASV_36","bac_ASV_459",0.684210526315789,"undirected","+"
"fun_ASV_247","bac_ASV_459",-0.682146542827657,"undirected","-"
"fun_ASV_311","bac_ASV_459",0.692466460268318,"undirected","+"
"fun_ASV_293","bac_ASV_459",0.692466460268318,"undirected","+"
"fun_ASV_103","bac_ASV_459",0.725490196078431,"undirected","+"
"fun_ASV_112","bac_ASV_459",0.725490196078431,"undirected","+"
"fun_ASV_28","bac_ASV_459",0.706914344685243,"undirected","+"
"fun_ASV_76","bac_ASV_459",0.818369453044376,"undirected","+"
"fun_ASV_174","bac_ASV_459",0.869969040247678,"undirected","+"
"fun_ASV_608","bac_ASV_459",0.739938080495356,"undirected","+"
"fun_ASV_406","bac_ASV_459",0.719298245614035,"undirected","+"
"fun_ASV_68","bac_ASV_459",-0.692466460268318,"undirected","-"
"fun_ASV_677","bac_ASV_459",0.841507597944926,"undirected","+"
"fun_ASV_152","bac_ASV_185",0.682146542827657,"undirected","+"
"fun_ASV_297","bac_ASV_185",-0.70314929349754,"undirected","-"
"fun_ASV_138","bac_ASV_185",-0.686274509803922,"undirected","-"
"fun_ASV_203","bac_ASV_185",-0.70485036119711,"undirected","-"
"fun_ASV_36","bac_ASV_185",-0.717234262125903,"undirected","-"
"fun_ASV_247","bac_ASV_185",0.719298245614035,"undirected","+"
"fun_ASV_311","bac_ASV_185",-0.686274509803922,"undirected","-"
"fun_ASV_37","bac_ASV_185",0.839009287925697,"undirected","+"
"fun_ASV_103","bac_ASV_185",-0.706914344685243,"undirected","-"
"fun_ASV_112","bac_ASV_185",-0.880288957688339,"undirected","-"
"fun_ASV_76","bac_ASV_185",-0.698658410732714,"undirected","-"
"fun_ASV_174","bac_ASV_185",-0.789473684210526,"undirected","-"
"fun_ASV_8","bac_ASV_185",-0.70485036119711,"undirected","-"
"fun_ASV_187","bac_ASV_185",-0.686274509803922,"undirected","-"
"fun_ASV_677","bac_ASV_185",-0.807434284163107,"undirected","-"
"fun_ASV_138","bac_ASV_268",-0.711042311661507,"undirected","-"
"fun_ASV_203","bac_ASV_268",-0.702786377708978,"undirected","-"
"fun_ASV_454","bac_ASV_268",-0.775025799793602,"undirected","-"
"fun_ASV_311","bac_ASV_268",-0.686274509803922,"undirected","-"
"fun_ASV_268","bac_ASV_268",-0.762641898864809,"undirected","-"
"fun_ASV_13","bac_ASV_268",-0.688338493292054,"undirected","-"
"fun_ASV_112","bac_ASV_268",-0.690402476780186,"undirected","-"
"fun_ASV_244","bac_ASV_268",-0.692466460268318,"undirected","-"
"fun_ASV_76","bac_ASV_268",-0.805985552115583,"undirected","-"
"fun_ASV_608","bac_ASV_268",-0.700722394220846,"undirected","-"
"fun_ASV_143","bac_ASV_268",0.682146542827657,"undirected","+"
"fun_ASV_68","bac_ASV_268",0.711042311661507,"undirected","+"
"fun_ASV_305","bac_ASV_268",-0.708978328173375,"undirected","-"
"fun_ASV_71","bac_ASV_268",-0.696594427244582,"undirected","-"
"fun_ASV_246","bac_ASV_268",-0.754385964912281,"undirected","-"
"fun_ASV_38","bac_ASV_1417",0.698142170886164,"undirected","+"
"fun_ASV_141","bac_ASV_1417",0.801878006084703,"undirected","+"
"fun_ASV_377","bac_ASV_1417",0.682581795606384,"undirected","+"
"fun_ASV_689","bac_ASV_1417",0.749878443370511,"undirected","+"
"fun_ASV_125","bac_ASV_1417",0.703328962646091,"undirected","+"
"fun_ASV_454","bac_ASV_1417",0.691918020774252,"undirected","+"
"fun_ASV_233","bac_ASV_1417",0.751047446837419,"undirected","+"
"fun_ASV_268","bac_ASV_1417",0.748972730133448,"undirected","+"
"fun_ASV_37","bac_ASV_1417",-0.732374996501682,"undirected","-"
"fun_ASV_112","bac_ASV_1417",0.683619153958369,"undirected","+"
"fun_ASV_176","bac_ASV_1417",-0.774906688933083,"undirected","-"
"fun_ASV_406","bac_ASV_1417",0.773869330581098,"undirected","+"
"fun_ASV_16","bac_ASV_1417",0.719926696277857,"undirected","+"
"fun_ASV_8","bac_ASV_1417",0.877605165779636,"undirected","+"
"fun_ASV_445","bac_ASV_1417",-0.782168197396981,"undirected","-"
"fun_ASV_297","bac_ASV_207",0.731027459319028,"undirected","+"
"fun_ASV_377","bac_ASV_207",0.688338493292054,"undirected","+"
"fun_ASV_258","bac_ASV_207",-0.803921568627451,"undirected","-"
"fun_ASV_689","bac_ASV_207",0.804336710182942,"undirected","+"
"fun_ASV_203","bac_ASV_207",0.768833849329205,"undirected","+"
"fun_ASV_36","bac_ASV_207",0.700722394220846,"undirected","+"
"fun_ASV_256","bac_ASV_207",0.706914344685243,"undirected","+"
"fun_ASV_454","bac_ASV_207",0.762641898864809,"undirected","+"
"fun_ASV_233","bac_ASV_207",0.721362229102167,"undirected","+"
"fun_ASV_311","bac_ASV_207",0.706914344685243,"undirected","+"
"fun_ASV_268","bac_ASV_207",0.752321981424149,"undirected","+"
"fun_ASV_76","bac_ASV_207",0.74406604747162,"undirected","+"
"fun_ASV_68","bac_ASV_207",-0.735810113519092,"undirected","-"
"fun_ASV_246","bac_ASV_207",0.754385964912281,"undirected","+"
"fun_ASV_847","bac_ASV_207",0.697104812534179,"undirected","+"
"fun_ASV_257","bac_ASV_324",0.686274509803922,"undirected","+"
"fun_ASV_3","bac_ASV_324",-0.739938080495356,"undirected","-"
"fun_ASV_233","bac_ASV_324",0.702786377708978,"undirected","+"
"fun_ASV_311","bac_ASV_324",0.735810113519092,"undirected","+"
"fun_ASV_268","bac_ASV_324",0.859649122807018,"undirected","+"
"fun_ASV_5","bac_ASV_324",0.805985552115583,"undirected","+"
"fun_ASV_349","bac_ASV_324",0.721362229102167,"undirected","+"
"fun_ASV_112","bac_ASV_324",0.731682146542828,"undirected","+"
"fun_ASV_76","bac_ASV_324",0.739938080495356,"undirected","+"
"fun_ASV_174","bac_ASV_324",0.841073271413829,"undirected","+"
"fun_ASV_608","bac_ASV_324",0.79360165118679,"undirected","+"
"fun_ASV_68","bac_ASV_324",-0.717234262125903,"undirected","-"
"fun_ASV_8","bac_ASV_324",0.69453044375645,"undirected","+"
"fun_ASV_246","bac_ASV_324",0.688338493292054,"undirected","+"
"fun_ASV_847","bac_ASV_324",0.682581795606384,"undirected","+"
"fun_ASV_377","bac_ASV_161",0.777089783281734,"undirected","+"
"fun_ASV_258","bac_ASV_161",-0.735810113519092,"undirected","-"
"fun_ASV_689","bac_ASV_161",0.78988136494217,"undirected","+"
"fun_ASV_203","bac_ASV_161",0.768833849329205,"undirected","+"
"fun_ASV_36","bac_ASV_161",0.869969040247678,"undirected","+"
"fun_ASV_256","bac_ASV_161",0.87203302373581,"undirected","+"
"fun_ASV_454","bac_ASV_161",0.836945304437564,"undirected","+"
"fun_ASV_233","bac_ASV_161",0.869969040247678,"undirected","+"
"fun_ASV_311","bac_ASV_161",0.82249742002064,"undirected","+"
"fun_ASV_268","bac_ASV_161",0.688338493292054,"undirected","+"
"fun_ASV_76","bac_ASV_161",0.73374613003096,"undirected","+"
"fun_ASV_237","bac_ASV_161",0.684210526315789,"undirected","+"
"fun_ASV_122","bac_ASV_161",0.729618163054696,"undirected","+"
"fun_ASV_68","bac_ASV_161",-0.865841073271414,"undirected","-"
"fun_ASV_100","bac_ASV_707",-0.692466460268318,"undirected","-"
"fun_ASV_689","bac_ASV_707",0.735157557959249,"undirected","+"
"fun_ASV_203","bac_ASV_707",0.702786377708978,"undirected","+"
"fun_ASV_256","bac_ASV_707",0.698658410732714,"undirected","+"
"fun_ASV_454","bac_ASV_707",0.708978328173375,"undirected","+"
"fun_ASV_311","bac_ASV_707",0.717234262125903,"undirected","+"
"fun_ASV_268","bac_ASV_707",0.839009287925697,"undirected","+"
"fun_ASV_158","bac_ASV_707",0.706914344685243,"undirected","+"
"fun_ASV_76","bac_ASV_707",0.70485036119711,"undirected","+"
"fun_ASV_608","bac_ASV_707",0.766769865841073,"undirected","+"
"fun_ASV_246","bac_ASV_707",0.874097007223942,"undirected","+"
"fun_ASV_847","bac_ASV_707",0.7666078221172,"undirected","+"
"fun_ASV_135","bac_ASV_707",0.734449713205653,"undirected","+"
"fun_ASV_314","bac_ASV_707",0.738255131939414,"undirected","+"
"fun_ASV_138","bac_ASV_130",0.787409700722394,"undirected","+"
"fun_ASV_258","bac_ASV_130",-0.739938080495356,"undirected","-"
"fun_ASV_203","bac_ASV_130",0.882352941176471,"undirected","+"
"fun_ASV_36","bac_ASV_130",0.789473684210526,"undirected","+"
"fun_ASV_256","bac_ASV_130",0.843137254901961,"undirected","+"
"fun_ASV_311","bac_ASV_130",0.851393188854489,"undirected","+"
"fun_ASV_5","bac_ASV_130",0.696594427244582,"undirected","+"
"fun_ASV_76","bac_ASV_130",0.836945304437564,"undirected","+"
"fun_ASV_85","bac_ASV_130",0.690402476780186,"undirected","+"
"fun_ASV_608","bac_ASV_130",0.775025799793602,"undirected","+"
"fun_ASV_274","bac_ASV_130",0.700722394220846,"undirected","+"
"fun_ASV_68","bac_ASV_130",-0.812177502579979,"undirected","-"
"fun_ASV_246","bac_ASV_130",0.770897832817337,"undirected","+"
"fun_ASV_677","bac_ASV_130",0.770263396401123,"undirected","+"
"fun_ASV_203","bac_ASV_17",-0.785345717234262,"undirected","-"
"fun_ASV_36","bac_ASV_17",-0.70485036119711,"undirected","-"
"fun_ASV_256","bac_ASV_17",-0.768833849329205,"undirected","-"
"fun_ASV_454","bac_ASV_17",-0.805985552115583,"undirected","-"
"fun_ASV_233","bac_ASV_17",-0.820433436532508,"undirected","-"
"fun_ASV_311","bac_ASV_17",-0.74406604747162,"undirected","-"
"fun_ASV_268","bac_ASV_17",-0.789473684210526,"undirected","-"
"fun_ASV_5","bac_ASV_17",-0.834881320949432,"undirected","-"
"fun_ASV_45","bac_ASV_17",-0.702786377708978,"undirected","-"
"fun_ASV_13","bac_ASV_17",-0.719298245614035,"undirected","-"
"fun_ASV_76","bac_ASV_17",-0.73374613003096,"undirected","-"
"fun_ASV_237","bac_ASV_17",-0.756449948400413,"undirected","-"
"fun_ASV_68","bac_ASV_17",0.803921568627451,"undirected","+"
"fun_ASV_246","bac_ASV_17",-0.756449948400413,"undirected","-"
"fun_ASV_258","bac_ASV_608",-0.762641898864809,"undirected","-"
"fun_ASV_203","bac_ASV_608",0.830753353973168,"undirected","+"
"fun_ASV_36","bac_ASV_608",0.880288957688339,"undirected","+"
"fun_ASV_123","bac_ASV_608",0.688338493292054,"undirected","+"
"fun_ASV_256","bac_ASV_608",0.913312693498452,"undirected","+"
"fun_ASV_454","bac_ASV_608",0.770897832817337,"undirected","+"
"fun_ASV_233","bac_ASV_608",0.775025799793602,"undirected","+"
"fun_ASV_311","bac_ASV_608",0.917440660474716,"undirected","+"
"fun_ASV_76","bac_ASV_608",0.785345717234262,"undirected","+"
"fun_ASV_317","bac_ASV_608",0.697104812534179,"undirected","+"
"fun_ASV_237","bac_ASV_608",0.742002063983488,"undirected","+"
"fun_ASV_122","bac_ASV_608",0.775025799793602,"undirected","+"
"fun_ASV_68","bac_ASV_608",-0.909184726522188,"undirected","-"
"fun_ASV_246","bac_ASV_608",0.686274509803922,"undirected","+"
"fun_ASV_225","bac_ASV_197",0.706914344685243,"undirected","+"
"fun_ASV_258","bac_ASV_197",-0.713106295149639,"undirected","-"
"fun_ASV_203","bac_ASV_197",0.742002063983488,"undirected","+"
"fun_ASV_51","bac_ASV_197",-0.764705882352941,"undirected","-"
"fun_ASV_83","bac_ASV_197",-0.692466460268318,"undirected","-"
"fun_ASV_36","bac_ASV_197",0.719298245614035,"undirected","+"
"fun_ASV_256","bac_ASV_197",0.737874097007224,"undirected","+"
"fun_ASV_233","bac_ASV_197",0.756449948400413,"undirected","+"
"fun_ASV_311","bac_ASV_197",0.723426212590299,"undirected","+"
"fun_ASV_5","bac_ASV_197",0.754385964912281,"undirected","+"
"fun_ASV_13","bac_ASV_197",0.766769865841073,"undirected","+"
"fun_ASV_122","bac_ASV_197",0.688338493292054,"undirected","+"
"fun_ASV_187","bac_ASV_197",0.775025799793602,"undirected","+"
"fun_ASV_257","bac_ASV_279",0.700722394220846,"undirected","+"
"fun_ASV_311","bac_ASV_279",0.692466460268318,"undirected","+"
"fun_ASV_268","bac_ASV_279",0.828689370485036,"undirected","+"
"fun_ASV_158","bac_ASV_279",0.770897832817337,"undirected","+"
"fun_ASV_76","bac_ASV_279",0.725490196078431,"undirected","+"
"fun_ASV_174","bac_ASV_279",0.737874097007224,"undirected","+"
"fun_ASV_608","bac_ASV_279",0.717234262125903,"undirected","+"
"fun_ASV_406","bac_ASV_279",0.768833849329205,"undirected","+"
"fun_ASV_68","bac_ASV_279",-0.764705882352941,"undirected","-"
"fun_ASV_8","bac_ASV_279",0.69453044375645,"undirected","+"
"fun_ASV_305","bac_ASV_279",0.682146542827657,"undirected","+"
"fun_ASV_847","bac_ASV_279",0.687768587366311,"undirected","+"
"fun_ASV_677","bac_ASV_279",0.741352705919579,"undirected","+"
"fun_ASV_203","bac_ASV_242",0.758513931888545,"undirected","+"
"fun_ASV_36","bac_ASV_242",0.702786377708978,"undirected","+"
"fun_ASV_256","bac_ASV_242",0.789473684210526,"undirected","+"
"fun_ASV_454","bac_ASV_242",0.758513931888545,"undirected","+"
"fun_ASV_311","bac_ASV_242",0.791537667698658,"undirected","+"
"fun_ASV_76","bac_ASV_242",0.781217750257998,"undirected","+"
"fun_ASV_267","bac_ASV_242",0.692466460268318,"undirected","+"
"fun_ASV_317","bac_ASV_242",0.746898013429477,"undirected","+"
"fun_ASV_237","bac_ASV_242",0.702786377708978,"undirected","+"
"fun_ASV_68","bac_ASV_242",-0.78328173374613,"undirected","-"
"fun_ASV_246","bac_ASV_242",0.892672858617131,"undirected","+"
"fun_ASV_847","bac_ASV_242",0.778018763989039,"undirected","+"
"fun_ASV_135","bac_ASV_242",0.744823296725507,"undirected","+"
"fun_ASV_297","bac_ASV_1168",0.829028925619835,"undirected","+"
"fun_ASV_138","bac_ASV_1168",0.750645427860075,"undirected","+"
"fun_ASV_689","bac_ASV_1168",0.738119834710744,"undirected","+"
"fun_ASV_326","bac_ASV_1168",0.684563849616547,"undirected","+"
"fun_ASV_268","bac_ASV_1168",0.738255131939414,"undirected","+"
"fun_ASV_293","bac_ASV_1168",0.717604638738311,"undirected","+"
"fun_ASV_76","bac_ASV_1168",0.776458544361453,"undirected","+"
"fun_ASV_174","bac_ASV_1168",0.792978938922336,"undirected","+"
"fun_ASV_406","bac_ASV_1168",0.688693948256768,"undirected","+"
"fun_ASV_305","bac_ASV_1168",0.722767262038587,"undirected","+"
"fun_ASV_246","bac_ASV_1168",0.690758997576878,"undirected","+"
"fun_ASV_847","bac_ASV_1168",0.732753191722603,"undirected","+"
"fun_ASV_677","bac_ASV_1168",0.694731404958678,"undirected","+"
"fun_ASV_377","bac_ASV_386",-0.758513931888545,"undirected","-"
"fun_ASV_203","bac_ASV_386",-0.708978328173375,"undirected","-"
"fun_ASV_36","bac_ASV_386",-0.69453044375645,"undirected","-"
"fun_ASV_256","bac_ASV_386",-0.692466460268318,"undirected","-"
"fun_ASV_311","bac_ASV_386",-0.717234262125903,"undirected","-"
"fun_ASV_268","bac_ASV_386",-0.688338493292054,"undirected","-"
"fun_ASV_158","bac_ASV_386",-0.723426212590299,"undirected","-"
"fun_ASV_76","bac_ASV_386",-0.708978328173375,"undirected","-"
"fun_ASV_174","bac_ASV_386",-0.702786377708978,"undirected","-"
"fun_ASV_85","bac_ASV_386",-0.721362229102167,"undirected","-"
"fun_ASV_608","bac_ASV_386",-0.739938080495356,"undirected","-"
"fun_ASV_68","bac_ASV_386",0.789473684210526,"undirected","+"
"fun_ASV_677","bac_ASV_386",-0.811564382803328,"undirected","-"
"fun_ASV_138","bac_ASV_217",-0.696594427244582,"undirected","-"
"fun_ASV_20","bac_ASV_217",0.682146542827657,"undirected","+"
"fun_ASV_247","bac_ASV_217",0.762641898864809,"undirected","+"
"fun_ASV_112","bac_ASV_217",-0.756449948400413,"undirected","-"
"fun_ASV_28","bac_ASV_217",-0.713106295149639,"undirected","-"
"fun_ASV_72","bac_ASV_217",-0.702173166776462,"undirected","-"
"fun_ASV_158","bac_ASV_217",-0.684210526315789,"undirected","-"
"fun_ASV_324","bac_ASV_217",-0.692466460268318,"undirected","-"
"fun_ASV_174","bac_ASV_217",-0.727554179566563,"undirected","-"
"fun_ASV_85","bac_ASV_217",-0.766769865841073,"undirected","-"
"fun_ASV_608","bac_ASV_217",-0.756449948400413,"undirected","-"
"fun_ASV_541","bac_ASV_217",-0.724832311358697,"undirected","-"
"fun_ASV_677","bac_ASV_217",-0.873515862406635,"undirected","-"
"fun_ASV_203","bac_ASV_88",0.752321981424149,"undirected","+"
