Classify	Species	P347477A	P348452C	P348676C	P348741C	P348867B	P349202C	P349441C	P350402B	P350638C	P350819D	P350890B	P350951C	P351263B	P351443D	P351788D	P352277C	P352458C	P352738D	P352756B	P353024B	P353053C	P353285A	P353465C	P353478C	P354143B	P354149D	P354238B	P354575B	P354947C	P355118C	P355538C	P355926C	P356138C	P356149C	P356638C	P356988C	P357549A	P357552B	P358432B	P358702B	P358947B	P359231B	P359497B	P359738B	P360160A	P360450B	P360616C	P360895C	P361487D	P361933B	P361995C	P362591C	P362608C	P362680A	P363606B	P363703B	P364289B	P364305C	P364358B	P364417B	P364666C	P364696B	P364758C	P364765D	P365035B	P365052B	P365459D	P365479D	P365533C	P365726B	P366184B	P366396B	P366418C	P367034C	P367853B	P368478C	P368499B	P369114C	P369136C	P369177C	P369199D	P369797C	P371331B	P371418B	P371464B	P371627B	P371780B	P371964D	P371965D	P371978C	P372006A	P372419C	P372432D	P373384C	P373415B	P373450D	P373954D	P373965B	P374193C	P374232B	P374257D	P374263C	P374270C	P375029C	P375279C	P375618D	P376114B	P376225C	P376980C	P377167C	P377208D	P377667D	P377807C	P378261C	P378289C	P378538B	P378561D	P378578C	P379851C	P380191C	P380268C	P380942D	P381048C	P381483D	P381530D	P381778C	P381867C	P381881B	P382484C	P382576C	P382741C	P383027C	P383031C	P383336B	P383573C	P384256D	P384638C	P385669D	P386309D	P386345C	P388146C	P388277B	P388956B	P388989B	P389450C	P390374C	P390572C	P390608B	P390944D	P391412B	P392500C	P392599A	P392604C	P392718C	P392754B	P392851B	P392861D	P392875C	P393552C	P393629A	P394276C	P394952C	P395023B	P395560A	P395998D	P396262C	P396832B	P396833B	P397078B	P397353B	P397467A	P397578A	P397584D	P397824C	P398375B	P398563B	P398609C	P399078A	P400525D	P401286B	P401414A	P402032B	P402036C	P403023B	P403027B	P403521D	P403961D	P404151C	P404193C	P405115B	P406033B	P406952A	P408672B	P409120C	P410376D	P410516B	P410663B	P412220B	P413028B	P413804C	P414209B	P414382D	P414597B	P414844D	P416163A	P416483D	P416611D	P416648C	P418499B	P418647D	P419127A	P419725C	P419943C	P420760C	P420854D	P420905D	P421159C	P421544D	P421646D	P422125D	P422347C	P422381A	P422714C	P423275D	P423279B	P423522C	P424027B	P424073B	P424096C	P424311C	P424439C	P424824B	P426273D	P426845A	P427064B	P427510D	P428065B	P428276D	P428285D	P428541D	P429737D	P430130C	P430146B	P430569C	P430712A	P430886C	P431330C	P432539C	P432555B	P432847A	P433669B	P433743C	P433746A	P433894C	P434204D	P434556D	P434867C	P435484B	P435499D	P435780C	P436264D	P436410D	P437107D	P437295A	P438323D	P438784D	P438847D	P438867D	P439900D	P440039A	P440123A	P440440C	P440486C	P441625B	P441696A	P442212D	P442263C	P442328B	P443405C	P443541C	P443887D	P444556D	P445203D	P445338A	P445807C	P445935B	P446338D	P446506A	P446548A	P446719D	P447131B	P447140D	P447223B	P447642B	P447961D	P448151A	P448183B	P448378D	P448749C	P448868A	P449006D	P449895D	P450023D	P450721D	P450898B	P451740C	P452011C	P452045D	P452067D	P452068A	P453769B	P453780A	P454268A	P455076C	P455993D	P456202B	P457953B	P459522C	P461311D	P462536C	P462707D	P462934A	P463971D	P466661C	P466809C	P466853B	P467529B	P467815D	P469446D	P470061D	P470355A	P470357A	P470440A	P470877A	P471430A	P471949C	P473097C	P473414C	P473876D	P474190D	P477401B	P477540A	P478736C	P478805B	P478806A	P479612A	P479947D	P480512A	P480527D	P480821A	P480876C	P481399D	P481732A	P482331A	P482738C	P483076A	P484468C	P484752C	P484929A	P485297D	P486042A	P486310A	P486478D	P486623A	P486636B	P486663D	P487850D	P488253A	P488619D	P488828C	P489300C	P490091D	P491519A	P491912C	P492151D	P492202A	P492215A	P493593A	P493823A
Anaerofilum_sp_An201	Anaerofilum_sp_An201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofilum_sp_BX8	Anaerofilum_sp_BX8	0	0	0	0.00067	0	0.02199	0.00173	0	0	0	0	0	0	0.00008	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01429	0	0.00034	0	0.00052	0	0	0	0	0	0	0	0	0	0.00214	0	0	0	0	0	0.01304	0	0	0	0	0	0	0	0	0.00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0.06956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0.00178	0	0	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0.00308	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0.00614	0	0	0	0.0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019	0	0	0.00741	0	0	0.00206	0	0.00194	0	0	0	0	0	0	0	0	0	0.01014	0	0	0.00223	0	0.00999	0	0	0.00017	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	0	0	0	0	0.02617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis	Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01494	0	0	0	0	0	0	0	0	0.00905	0	0	0.00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01315	0	0	0	0.01353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0.00332	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeroglobus_geminatus	Anaeroglobus_geminatus	0	0	0	0	0	0	0	0	0.01529	0	0	0	0	0	0.00462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01074	0	0	0	0	0	0	0.02402	0	0.07652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686	0	0	0.34266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04034	0	0.02121	0.11322	0	0	0	0	0	0	0.12576	0	0	0.04402	0	0	0	0	0	0	0	0	0	0.05405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00977	0	0	0	0	0	0	0.01072	0.03765	0	0	0	0	0.4141	0	0.01185	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14599	0	0	0	0	0	0	0	0	0	0	0	0	0.00983	0.01332	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01888	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0.00908	0	0	0	0	0	0	0.00019	0	0.08562	0	0	0	0.00333	0	0	0	0	0	0	0	0	0.00271	0	0	0.46296	0.0498	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01836	0	0	0	0	0	0	0	0	0	0	0.85469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02549	0	0	0	0	0	0	0	0	0.00281	0	0	0	0.10717	0	0.00126	0.02458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93647	0	0	0	0.02328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeromassilibacillus_senegalensis	Anaeromassilibacillus_senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeromassilibacillus_sp_An250	Anaeromassilibacillus_sp_An250	0	0	0.01672	0	0	0	0	0	0	0	0	0.00258	0	0.00027	0	0	0	0	0	0	0	0.00459	0	0	0	0	0	0.04683	0	0	0	0	0.30945	0.05043	0.61998	0	0	0	0	0	0	0	0.04683	0	0	0	0	0.01971	0	0	0	0	0	0	0.00571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02717	0	0	0	0.00072	0	0	0	0	0.06159	0	0	0	0	0	0	0	0	0	0	0.02051	0	0	0	0	0	0	0	0.03732	0	0	0	0.0002	0	0	0	0	0	0	0	0.08677	0	0	0	0.08765	0	0	0	0.00088	0	0	0.72301	0.07839	0	0	0	0	0	0.12959	0.07985	0	0	0	0	0.05759	0	0.44584	0.0007	0	0	0	0	0	0.00731	0	0	0.01187	0.00617	0	0	0	0	0.02337	0.01496	0	0	0	0	0	0	0	0	0.0079	0	0	0	0	0	0	0.00854	0	0	0	0	0	0.00423	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0.02047	0	0.02324	0	0	0	0	0	0	0.11404	0	0	0.12382	0.10643	0	0	0	0	0	0	0.07357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19846	0.00377	0	0	0	0	0.00344	0	0	0	0	0	0	0	0	0	0.00437	0	0	0	0	0	0.00113	0	0.01391	0	0	0.05158	0	0	0	0	0	0	0	0	0	0	0	0.04605	0	0.05411	0	0	0	0.00304	0.12147	0	0	0	0	0	0	0.05159	0	0	0	0	0	0.37475	0	0	0	0	0.09023	0	0	0	0	0	0	0	0	0.00272	0.00028	0.01719	0	0	0	0	0	0.01394	0.02254	0	0	0	0	0	0	0	0	0.00794	0	0	0.00378	0	0.00176	0.01035	0.01152	0	0	0	0	0	0.04095	0	0.01079	0	0	0	0	0	0.01403	0	0	0	0	0.00636	0	0	0	0	0	0	0	0	0.64976	0	0.05098	0	0	0	0	0	0.1919	0.04068	0	0	0	0	0	0.01808	0	0.01238	0	0.05983	0	0
Anaerosacchariphilus_sp_NSJ_68	Anaerosacchariphilus_sp_NSJ_68	0	0	0	0	0	0	0	0	0	0	0.00701	0	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0.00713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01598	0	0	0	0	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0.00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0.00011	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01001	0	0	0	0	0	0	0	0.00706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572	0	0	0	0	0.00677	0	0	0	0	0	0.01073	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00501	0	0	0	0	0	0	0.00301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01407	0	0	0	0	0	0	0.01399	0.00152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208	0.0268	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporobacter_mobilis	Anaerosporobacter_mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae	Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01428	0	0	0.01784	0	0	0	0	0	0.00859	0	0	0	0.00867	0	0.00127	0	0.37502	0	0	0	0.0031	0	0	0	0	0	0.02424	0	0.04388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0.05257	0	0.00835	0	0	0	0	0	0	0	0	0	0	0	0.01489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449	0	0	0	0.192	0.03108	0	0	0	0	0	0	0.0249	0	0	0	0.04983	0	0	0.02104	0	0.18713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01073	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0	0.40531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0	0	0	0.17894	0	0	0.00877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652	0	0	0	0.00054	0	0	0	0	0	0	0	0	0.25244	0	0	0.02474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18421	0	0	0	0	0	0	0.00742	0	0	0	0	0	0	0	0.06878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01748	0	0	0	0
Anaerostipes_hadrus	Anaerostipes_hadrus	0.889	0.00884	1.71689	0.06176	0.00576	0.01377	0	0.10543	0.87531	0	0.0131	0	0	0	0.25858	0	0	0	0	1.50824	0	0.05529	0	0	0	0	0	0	0	0.75373	0.01094	9.10744	0	0	0.00381	0	0.12272	0	0	0.01725	0	0.01651	0.16886	0	0.02504	0	0.00021	0.00874	0	0	0	0	0.09494	0	0.00279	0.00407	0.04941	0	0.01526	0	0	0	0.58664	0	0	0.01076	0.35288	0	0	0	0	0	0.1105	0.01117	1.28538	0.00023	0	0	0.02025	0.01091	0.0514	0.02719	0.39685	0.02315	0.16588	0	0.03412	0.00514	0	0	0.09127	0.02139	0.01238	0.28668	0	0	0	0.00217	0	0.04886	0.19602	0	0.00126	0.15118	0	0	0	0.01647	0	0	1.57236	0	0.98955	0	0.00153	0	0	1.02252	0.00592	0.0204	0.08126	0.01793	0	0	0	0	0	0.10951	0	0	0	0	0.0606	0	0.03867	0	0.15247	0.14348	0	0	0	0	0.01453	0.06116	0	0	0	0.0276	0	0	0.75888	0.15522	0.00372	0.58744	0	0	0.52332	0.02727	0	0.00254	0.00738	2.59499	0	0	0	0.21762	0	0	0	0	0.02973	0.00312	0	0	1.1145	0.01365	0	0.02809	0	0.00207	0.00284	0.00939	0	0.23507	0	1.02933	0.06291	0	0.06483	0	0.09136	0.2039	0.0016	0	0	0	0	0	0	0	0.05096	1.10887	0	0.17323	0.00039	0.06384	0.52386	4.47648	0	0.12945	0.10368	0.00023	0	0	0.07913	0.06177	0.11958	0.01237	0.05475	8.03114	0	0	0	0.15054	0	0	0.02186	0	0.00469	0	0	0	0.01915	0	0	0.11729	0.11279	0.17996	0	0.02259	0.03804	0	0.00123	0.00439	0.01824	0	0.00789	0.0013	0	0.0892	0	0.12312	0.07686	0.00039	0.0044	0	0	0	2.75643	0	0.00838	0.48613	0.0067	0	0.64647	0	0.05479	0.02066	2.57259	0	0	0	0	0	0	0.05246	0	0	0	0.03057	0	1.47298	0.00074	0.05051	0.01037	0.00769	0	0	0	0.92032	0	1.8272	0.08129	0	0	0	0.00094	2.12145	0	0	2.08215	0	0.06411	0.48005	0	0.01636	0.37104	0	0	0	0	0.11664	0.13919	0.0007	0.07307	0.27094	0	1.24588	0	0	0.06253	0	0	0	0	0	0	0.72231	0.00175	0	0	0.05796	0.00904	0	0	0	0.00881	0	0.00488	0	0.01246	0	0.44742	0	0.03265	0.00305	0.00022	0.03299	0	0.02035	0	0.32713	0	0	0	0	0	0	0	0	0.00586	0	0	0.00548	0.01499	0.02091	0	0	0.00081	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hominis	Anaerostipes_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47081	0	0	0	0	0	0	0.80872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_rhamnosivorans	Anaerostipes_rhamnosivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05067	0	0	0	0	0	0	0	0	0
Anaerostipes_SGB4708	Anaerostipes_SGB4708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01966	0	0	0	0	0	0	0	0	0	0	0	0.06368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
