Classify	Species	H001F	H002F	H003F	H004F	H005F	H006F	H007F	H008F	H009F	H010F	H011F	H012F	H013F	H014F	H015F	H016F	H017F	H018F	H019F	H020F	H021F	H022F	H023F	H024F	H025F	H026F	H027F	H028F	H029F	H030F	H031F	H032F	H033F	H034F	H035F	H036F	H037F	H038F	H039F	H040F	H041F	H042F	H043F	H044F	H045F	H046F	H047F	H048F	H049F	H050F	H051F	H052F	H053F	H054F	H055F	H056F	H057F	H058F	H059F	H060F	H061F	H062F	H063F	H064F	H065F	H066F	H067F	H068F	H069F	H070F	H071F	H072F	H073F	H074F	H075F	H076F	H077F	H078F	H079F	H080F	H081F	H082F	H083F	H084F	H085F	H086F	H087F	H088F	H089F	H090F	H091F	H092F	H093F	H094F	H095F	H096F	H097F	H098F	H099F	H100F	H101F	H102F	H103F	H104F	H105F	H106F	H107F	H108F	H109F	H110F	H111F	H112V	H113V	H114V	H115V	H116V	H117V	H118V	H119V	H120V	H121V	H122V	H123V	H124V	H125V	H126V	H127V	H128V	H129V	H130V	H131V	H132V	H133V	H134V	H135V	H136V	H137V	H138V	H139V	H140V	H141V	H142V	H143V	H144V	H145V	H146V	H147V	H148V	H149V	H150V	H151V	H152V	H153V	H154V	H155V	H156V	H157V	H158V	H159V	H160V	H161V	H162V	H163V	H164V	H165V	H166V	H167V	H168V	H169V	H170V	H171V	H172V	H173V	H174V	H175V	H176V	H177V	H178V	H179V	H180V	H181V	H182V	H183V	H184V	H185V	H186V	H187V	H188V	H189V	H190V	H191V	H192V	H193V	H194V	H195V	H196V	H197V	H198V	H199V	H200V	H201V	H202V	H203V	H204V	H205V	H206V	H207V	H208V	R001	R002	R003	R004	R005	R006	R007	R008	R009	R010	R012	R013	R014	R015	R016	R017	R018	R019	R020	R021	R022	R023	R024	R025	R026	R027	R028	R029	R030	R031	R032	R033	R034	R035	R036	R037	R038	R039	R040	R041	R042	R043	R044	R045	R046	R047	R048	R049	R050	R051	R052	R053	R054	R055	R056
Actinomyces_bouchesdurhonensis	Actinomyces_bouchesdurhonensis	0	0	0	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0.00841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04396	0	0	0	0	0	0	0	0	0	0	0.3355	0.06207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01144	0	0	0	0	0.02154	0	0	0	0	0	0	0	0	0.00155	0	0	0	0.02596	0	0	0	0	0.0427	0	0	0	0	0	0	0	0	0	0	0	0.05195	0	0	0	0	0	0.02545	0	0	0	0	0.00337	0	0	0	0	0	0	0	0	0	0	0	0	0.15203	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0	0	0	0	0	0.0121	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_dentalis	Actinomyces_dentalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262	0	0.0054	0	0	0	0.00057	0	0	0	0	0	0	0	0	0	0	0.00202	0	0	0	0	0	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0.01456	0	0	0	0	0.00223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00232	0	0	0	0	0	0	0	0	0	0	0	0.00364	0.00603	0	0	0	0	0	0	0	0.01054	0	0	0	0.00849	0	0	0	0	0	0.00064	0.00318	0.01212	0	0.00843	0.00126	0	0.01123	0	0	0	0	0	0.0044	0	0	0	0.00077	0	0.0008	0.00934	0	0.00313	0	0.00111	0	0	0.00287	0	0	0.00558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198	0	0	0	0	0	0	0	0	0	0	0.01847	0	0.01894	0	0	0.02893	0	0	0	0	0	0	0.00072	0	0.0012	0	0	0	0	0	0	0	0.00039	0	0	0.00421	0	0.00883	0	0	0.00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0.00215	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_gerencseriae	Actinomyces_gerencseriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_graevenitzii	Actinomyces_graevenitzii	0	0	0	0	0.00074	0	0	0	0	0	0	0.00044	0	0.00325	0.00032	0.01587	0	0	0	0	0	0	0	0.00678	0	0	0.00037	0	0	0.00382	0.01246	0	0	0	0	0	0	0	0	0.0025	0	0.00603	0.00486	0	0	0	0	0	0	0.01923	0	0	0	0	0	0	0	0.03283	0	0	0.00886	0	0	0	0.03728	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	0	0	0	0	0.00057	0	0	0	0.00228	0.04651	0.00119	0	0	0.0056	0	0	0.00776	0	0	0	0	0.01126	0	0	0	0	0	0	0	0	0	0.02073	0	0.13752	0	0	0	0	0	0	0	0.00343	0	0.01533	0	0.00386	0	0.01244	0	0	0	0	0	0	0	0	0	0	0.04584	0	0	0.00427	0	0	0.00274	0.02134	0.00812	0.02217	0.01301	0.03277	0	0	0.0046	0	0	0	0	0.00609	0.00622	0.00439	0	0.02371	0	0.01977	0	0	0.00063	0	0	0.00263	0	0	0	0	0	0.00498	0	0.00705	0	0	0.01689	0	0	0	0.01219	0.00254	0	0	0	0.00521	0	0	0	0	0	0.00705	0	0	0	0.00251	0.00146	0	0.04417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00404	0	0	0	0	0	0	0	0	0	0	0	0	0.00592	0	0	0	0	0	0	0	0	0	0.01337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_johnsonii	Actinomyces_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_massiliensis	Actinomyces_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_naeslundii	Actinomyces_naeslundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_oricola	Actinomyces_oricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_oris	Actinomyces_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01333	0	0	0	0	0	0	0	0	0	0	0.01225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826	0.00416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478	0	0	0	0.00155	0	0	0	0	0	0	0.00282	0.00457	0	0	0	0	0.00081	0	0	0	0	0	0.00322	0	0	0	0	0	0	0	0.00342	0.00755	0	0	0	0	0.00939	0	0	0.00788	0	0	0	0	0	0	0.00154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00697	0	0	0	0	0.00192	0	0.00161	0.00277	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0.00022	0	0	0	0	0	0	0	0.01535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17132	Actinomyces_SGB17132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127	0.00215	0	0	0	0	0.01949	0	0	0	0	0	0	0.01063	0	0	0	0	0	0.00128	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0.03902	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0.00148	0	0	0	0	0	0	0	0	0	0	0.00377	0	0	0	0	0	0.00513	0	0	0	0	0	0	0	0	0	0	0	0.00024	0	0	0	0	0.00096	0	0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01068	0	0	0.00404	0	0	0	0.00515	0	0	0	0	0	0	0	0	0	0.00293	0	0	0	0	0.00106	0	0	0	0.00686	0	0	0	0	0	0.00397	0	0	0	0	0	0	0.01172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17154	Actinomyces_SGB17154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557	0	0	0	0.00624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17157	Actinomyces_SGB17157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01481	0	0	0	0	0	0	0	0.0071	0	0	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0.01636	0	0	0	0	0	0	0.00142	0	0	0	0	0	0	0.00736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17163	Actinomyces_SGB17163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0.0179	0	0	0	0	0	0	0	0	0.00748	0	0.00165	0	0	0	0	0	0	0	0	0.00565	0	0	0	0	0	0	0	0	0	0	0	0	0.01431	0	0	0.00196	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342	0	0	0	0.00611	0	0	0	0	0.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0	0	0	0.06409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0.02161	0	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17168	Actinomyces_SGB17168	0	0	0	0.01719	0	0	0	0	0	0	0	0	0	0.01563	0	0.00451	0	0.00548	0	0	0.01061	0	0	0	0	0.0049	0.04722	0	0	0	0.02443	0	0	0	0	0	0.00195	0.01194	0	0.00477	0	0.01679	0.03851	0	0	0	0	0	0	0.23539	0	0	0	0	0	0.00839	0	0.08838	0	0	0	0	0	0.00778	0.01029	0	0	0	0	0	0	0	0	0	0	0.00201	0	0	0	0.01553	0	0	0	0	0	0.00238	0	0	0	0	0.00432	0.09506	0.02675	0	0	0.00146	0	0.00094	0.00838	0	0	0.00606	0	0.03816	0	0	0	0.00703	0	0	0	0.00498	0.00925	0.08542	0.01948	0.13067	0.00361	0	0	0	0.00561	0	0	0.01717	0.00256	0.14493	0	0.04499	0	0.01603	0	0	0.00211	0	0	0	0	0.00251	0	0	0.00112	0.00751	0	0.02551	0	0.00535	0	0.05271	0.03056	0.01142	0	0	0	0	0.00443	0	0	0	0.00442	0.01263	0	0.01433	0	0.00439	0	0	0	0	0.01162	0	0	0.00099	0.01364	0	0.00254	0.00096	0	0.00906	0	0.01502	0	0	0.15483	0	0	0	0.01753	0.01134	0	0.00048	0	0	0	0	0.00052	0	0	0	0	0	0	0.01048	0.00536	0	0.00253	0	0	0	0	0	0	0	0	0.00917	0.01769	0	0	0	0	0.01197	0	0	0	0	0.00644	0	0.01175	0.02627	0.00824	0	0	0	0	0	0	0	0	0.04729	0	0.00828	0	0	0	0	0	0	0	0.02516	0.00058	0	0.07117	0	0	0	0.00172	0	0	0	0	0	0	0	0
Actinomyces_sp_HMSC035G02	Actinomyces_sp_HMSC035G02	0	0	0	0	0.0111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0.00414	0	0	0	0	0	0	0	0	0	0	0	0	0.00395	0	0	0	0	0	0	0	0.0116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705	0	0.00335	0	0	0	0	0	0	0	0	0	0	0.01415	0	0	0.00397	0	0.00845	0	0	0	0	0	0	0	0	0	0	0.01121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0	0	0	0.00263	0	0	0	0	0	0	0.00466	0.00389	0	0.00259	0	0	0	0	0	0	0	0	0	0	0.01585	0	0	0.00444	0	0	0	0	0	0	0	0	0	0	0	0.00719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_HMT897	Actinomyces_sp_HMT897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149	0	0	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0.00473	0	0	0.00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588	0	0	0	0	0	0	0	0	0.00215	0	0.00755	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	Actinomyces_sp_ICM47	0	0	0.00475	0.01827	0	0	0	0	0.00593	0	0	0.04342	0	0.01979	0.00838	0.00467	0	0.00637	0.00021	0	0.00707	0	0.00063	0.024	0	0.0119	0.00984	0	0	0.00692	0.04448	0	0	0	0	0.00384	0.00245	0.03166	0.00496	0.01913	0	0.03927	0.00444	0.00209	0.00152	0	0	0	0	0.03259	0	0	0	0	0	0.03398	0	0.16918	0	0	0.04424	0	0.00429	0.00226	0.04663	0	0	0	0	0	0	0.00496	0	0	0.01277	0.01328	0.00041	0	0.01409	0	0.0055	0.01673	0	0.08367	0	0.00199	0	0	0	0	0.02183	0	0.07142	0.00319	0.00254	0.07278	0	0	0.03885	0.05594	0.00157	0.00073	0.02811	0.0281	0	0.00195	0	0.00486	0.0058	0	0	0.0184	0.0157	0.07297	0.09667	0.00562	0	0	0	0	0.00828	0.01166	0	0.02683	0	0.08011	0	0.02829	0.00353	0.05186	0.01044	0	0.0115	0.00117	0.01247	0	0	0.00351	0.0099	0.02809	0.12641	0.00486	0.01481	0.03168	0	0.01048	0.0114	0.05651	0.02297	0	0.10546	0.076	0	0.00098	0.0146	0	0	0.0072	0.00756	0.00179	0.05766	0.01555	0	0.03883	0	0.10523	0	0.00572	0.01456	0	0.00785	0.00562	0.00645	0.04312	0.01863	0	0	0.1188	0.01137	0.01643	0.05241	0.02547	0.36661	0	0	0	0.01195	0.00611	0	0.00308	0	0.07944	0.05135	0	0.0306	0.01147	0.00047	0.03026	0	0.02431	0	0.0174	0.02648	0.00033	0.41214	0	0.00765	0.04533	0	0	0	0	0	0	0.01262	0	0	0.07584	0	0.0039	0	0.00042	0.00288	0	0.01352	0	0.00979	0.01059	0.01344	0	0	0	0	0	0	0	0.00098	0.02585	0	0	0	0	0	0.00748	0	0	0	0.06831	0	0	0	0.02181	0	0	0	0	0.00015	0	0	0	0	0.0243	0
Actinomyces_sp_ICM58	Actinomyces_sp_ICM58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059	0	0	0	0	0	0.00303	0	0	0.00643	0.00027	0	0	0	0	0.00727	0.0164	0	0	0	0	0	0	0	0	0	0	0	0.09949	0	0	0	0	0	0	0.02365	0	0	0	0	0	0	0	0.01834	0	0	0.02048	0	0	0	0.00399	0	0	0	0	0	0	0	0	0.00557	0	0.0446	0	0	0.00469	0	0	0	0	0	0	0.0517	0	0	0	0	0.00514	0.42113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865	0	0.02913	0.00287	0	0	0	0.0004	0	0	0.00473	0	0.03729	0	0	0	0	0	0.00967	0.00324	0	0	0	0	0.00029	0	0	0	0	0	0.00881	0	0.00284	0	0	0.00884	0	0.06818	0	0	0	0.00315	0	0	0	0	0	0	0	0	0.00987	0	0.00374	0	0	0.00705	0	0	0	0	0	0	0	0	0	0	0.00908	0.00401	0	0	0	0	0	0.01152	0	0	0	0	0.03205	0	0	0	0	0	0.01295	0	0	0	0.05631	0	0	0.10374	0	0	0	0	0	0	0	0	0	0.01156	0	0	0	0	0.02915	0	0.01202	0	0	0.01158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_Marseille_P3109	Actinomyces_sp_Marseille_P3109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_170	Actinomyces_sp_oral_taxon_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
