OTUID	All	KO	OE	WT
ASV_2219	0.003524	0.001364920	0.004657225	0.004548389
ASV_2247	0.003444	0.002237282	0.003610728	0.004483812
ASV_2286	0.003438	0.0089193829	0.0004876717	0.0009064039
ASV_2305	0.003411	0.001889495	0.001561276	0.006781904
ASV_2340	0.003445	0.002209471	0.004533528	0.003591903
ASV_2352	0.0035	0.001861443	0.004072963	0.004565051
ASV_2397	0.003533	0.003846328	0.004016425	0.002736061
ASV_2482	0.003482	0.0009218443	0.0040447942	0.0054795254
ASV_2530	0.003334	0.0067497125	0.0005209473	0.0027324026
ASV_2550	0.003537	0.003669337	0.005139031	0.001802552
ASV_2557	0.003631	0.002362141	0.006688548	0.001841086
ASV_2560	0.00322	0.0091322818	0.0005271926	0.0000000000
ASV_2565	0.003338	0.005267485	0.002028590	0.002717874
ASV_2573	0.003568	0.0008653513	0.0066626092	0.0031760647
ASV_2584	0.003437	0.002223404	0.003071149	0.005016836
ASV_2591	0.003305	0.0074668338	0.0015488621	0.0009005115
ASV_2607	0.003766	0.0005080526	0.0107899184	0.0000000000
ASV_2654	0.003524	0.001377566	0.005099996	0.004093111
ASV_2685	0.003459	0.002261254	0.004036879	0.004078897
ASV_2748	0.00356	0.002474157	0.004120931	0.004084587
ASV_2754	0.003548	0.001914903	0.004153599	0.004575104
ASV_2791	0.003428	0.005539550	0.002047942	0.002696459
ASV_2801	0.003556	0.001871741	0.004699451	0.004096762
ASV_2802	0.003486	0.002793687	0.003572877	0.004091574
ASV_2812	0.003539	0.001829912	0.005605966	0.003181174
ASV_2870	0.003548	0.003159728	0.006128716	0.001355599
ASV_2896	0.003702	0.0005080526	0.0087598285	0.0018372026
ASV_2913	0.00347	0.002751757	0.004060549	0.003596379
ASV_1997	0.00339	0.001405721	0.005105376	0.003657665
ASV_2017	0.003494	0.0034097769	0.0066174699	0.0004550874
ASV_2022	0.003352	0.002303389	0.004123864	0.003628641
ASV_2057	0.003244	0.003146378	0.002499273	0.004085168
ASV_2060	0.003341	0.001843689	0.004085881	0.004092522
ASV_2153	0.003398	0.0004326757	0.0061432761	0.0036193224
ASV_2207	0.003294	0.002239542	0.003108440	0.004533973
ASV_2221	0.003337	0.002296035	0.004519576	0.003195313
ASV_2227	0.003314	0.004509038	0.003613964	0.001819012
ASV_2233	0.003142	0.004345297	0.000000000	0.005081582
ASV_2240	0.003147	0.0043634154	0.0005209473	0.0045569167
ASV_2306	0.003458	0.001861341	0.006683168	0.001829380
ASV_2336	0.003187	0.003036768	0.002042674	0.004480509
ASV_2365	0.003284	0.000000000	0.003613355	0.006238025
ASV_2377	0.003321	0.003147735	0.004069783	0.002744979
ASV_2477	0.003341	0.0005080526	0.0036124261	0.0059039918
ASV_2531	0.003474	0.001906419	0.006694793	0.001822115
ASV_2570	0.003342	0.002698640	0.004591710	0.002736844
ASV_2574	0.003297	0.001796466	0.003557729	0.004535435
ASV_2610	0.003427	0.002421826	0.005138728	0.002719010
ASV_2624	0.003324	0.003635992	0.004048163	0.002287848
ASV_2652	0.003289	0.003194730	0.003037237	0.003633941
ASV_2661	0.003287	0.003654533	0.002564154	0.003641404
ASV_2691	0.003411	0.002868278	0.004644679	0.002720775
ASV_2722	0.003453	0.000000000	0.007644569	0.002713900
ASV_2835	0.003248	0.0057232070	0.0031133461	0.0009064039
ASV_2845	0.003322	0.001295563	0.004614772	0.004056410
ASV_2883	0.003353	0.002317165	0.004567412	0.003173351
ASV_2886	0.003317	0.002404072	0.002603143	0.004943176
ASV_2081	0.00314	0.000000000	0.003043482	0.006376622
ASV_2158	0.003003	0.0085209582	0.0004876717	0.0000000000
ASV_2174	0.003177	0.002456402	0.001556673	0.005518280
ASV_2187	0.003145	0.002811237	0.002590757	0.004031626
ASV_2208	0.003145	0.002276364	0.003083003	0.004074410
ASV_2212	0.00314	0.002275132	0.003028260	0.004115856
ASV_2268	0.003152	0.002306662	0.003068919	0.004081284
ASV_2297	0.003123	0.002306662	0.003002424	0.004061365
ASV_2300	0.003192	0.002797665	0.003596671	0.003182268
ASV_2307	0.003227	0.002306435	0.005124871	0.002248914
ASV_2324	0.003165	0.004061800	0.004079208	0.001353747
ASV_2330	0.003173	0.003670569	0.003097060	0.002751373
ASV_2333	0.003139	0.004050409	0.003085205	0.002280584
ASV_2374	0.003189	0.003865499	0.002548000	0.003152919
ASV_2382	0.003185	0.003249307	0.003604482	0.002702663
ASV_2386	0.003128	0.004172986	0.002038099	0.003171510
ASV_2442	0.003084	0.001773420	0.001536343	0.005943418
ASV_2453	0.002885	0.008653513	0.000000000	0.000000000
ASV_2544	0.003306	0.001948350	0.006155851	0.001814259
ASV_2545	0.003093	0.0009322445	0.0025111549	0.0058357861
ASV_2568	0.003198	0.003573864	0.004653201	0.001367305
ASV_2575	0.003136	0.002832242	0.002517932	0.004057358
ASV_2612	0.003227	0.004198519	0.004114686	0.001368366
ASV_2667	0.003057	0.005757379	0.002060328	0.001352297
ASV_2671	0.003248	0.003232280	0.005124871	0.001385886
ASV_2686	0.002962	0.0069689034	0.0010153961	0.0009005115
ASV_2709	0.003197	0.001784732	0.004615304	0.003191542
ASV_2760	0.00333	0.001524158	0.006684838	0.001781730
ASV_2762	0.00324	0.003375098	0.003589866	0.002754642
ASV_2181	0.002935	0.006555025	0.000000000	0.002251279
ASV_2220	0.003102	0.002362141	0.005127803	0.001815241
ASV_2303	0.003059	0.001482228	0.004065684	0.003630560
ASV_2364	0.003063	0.000000000	0.005542783	0.003646742
ASV_2367	0.003181	0.000000000	0.007277584	0.002266078
ASV_2375	0.003191	0.001016105	0.006734846	0.001823453
ASV_2381	0.003099	0.001906419	0.005109353	0.002281052
ASV_2384	0.003072	0.001440297	0.004142827	0.003633349
ASV_2401	0.003067	0.001899997	0.004606401	0.002695601
ASV_2404	0.002922	0.005421840	0.001523929	0.001821055
ASV_2412	0.003027	0.001391945	0.003649745	0.004038781
ASV_2494	0.003043	0.001482228	0.004031744	0.003616342
ASV_2559	0.002984	0.003126810	0.003110034	0.002716423
ASV_2586	0.002996	0.002701284	0.003596643	0.002690844
ASV_2606	0.003048	0.0004661222	0.0046037248	0.0040741325
ASV_2663	0.003032	0.001364920	0.004073495	0.003658257
ASV_2699	0.003003	0.003667179	0.003066014	0.002276221
ASV_2701	0.002969	0.001316568	0.003511963	0.004079163
ASV_2706	0.002967	0.004070570	0.002570532	0.002261133
ASV_2719	0.002969	0.0009322445	0.0029593056	0.0050164423
ASV_2740	0.003049	0.001382674	0.004584533	0.003180582
ASV_2895	0.003155	0.000441946	0.007224188	0.001799171
ASV_2226	0.002838	0.002692902	0.003552044	0.002269459
ASV_2245	0.002734	0.001771058	0.001547192	0.004884757
ASV_2328	0.002854	0.002748381	0.003562665	0.002251279
ASV_2344	0.002828	0.002651315	0.003586933	0.002246994
ASV_2357	0.00304	0.0004557220	0.0082126777	0.0004502557
ASV_2410	0.003063	0.0015241579	0.0067599007	0.0009053432
ASV_2444	0.002885	0.0009322445	0.0036185388	0.0041050081
ASV_2447	0.002862	0.001748011	0.004568474	0.002269459
ASV_2457	0.002824	0.002217407	0.003547441	0.002707382
ASV_2459	0.002792	0.003580170	0.002980167	0.001814851
ASV_2464	0.002866	0.0026096664	0.0050960757	0.0008913954
ASV_2493	0.002883	0.001814118	0.004098931	0.002735784
ASV_2500	0.002946	0.001482228	0.005095544	0.002260429
ASV_2507	0.002852	0.002770641	0.003049756	0.002735671
ASV_2516	0.002936	0.0005080526	0.0046385941	0.0036603225
ASV_2519	0.002798	0.003597617	0.002502205	0.002294723
ASV_2540	0.002853	0.001839526	0.003562125	0.003157169
ASV_2547	0.002755	0.008265728	0.000000000	0.000000000
ASV_2564	0.002787	0.003616322	0.002037066	0.002706913
ASV_2601	0.002883	0.000441946	0.004111345	0.004096016
ASV_2608	0.003015	0.001482228	0.006200925	0.001362474
ASV_2609	0.002827	0.002717524	0.002571537	0.003193191
ASV_2622	0.002809	0.003150458	0.002593794	0.002684161
ASV_2628	0.00295	0.003259023	0.005131240	0.000458581
ASV_2629	0.00285	0.002313789	0.002592322	0.003644785
ASV_2635	0.002939	0.004415482	0.002595332	0.001805266
ASV_2641	0.00286	0.005009053	0.003571235	0.000000000
ASV_2653	0.002914	0.001387967	0.004630498	0.002724355
ASV_2708	0.002708	0.004745880	0.002013271	0.001364985
ASV_2715	0.002816	0.001342888	0.002578343	0.004527533
ASV_2733	0.00295	0.000000000	0.005668095	0.003180694
ASV_2758	0.002865	0.0009394962	0.0035679990	0.0040862286
ASV_2786	0.002864	0.0005080526	0.0030445181	0.0050390003
ASV_2814	0.002821	0.002303287	0.002069781	0.004089621
ASV_2827	0.002944	0.001330242	0.005688320	0.001812729
ASV_2861	0.002982	0.0019241735	0.0061202405	0.0009020409
ASV_2872	0.002837	0.001315336	0.003596671	0.003598500
ASV_2878	0.002808	0.002181496	0.003043986	0.003197746
ASV_2236	0.002632	0.0004326757	0.0015442590	0.0059179657
ASV_2274	0.002601	0.0009407283	0.0009753433	0.0058883985
ASV_2309	0.002583	0.002217407	0.001034084	0.004496178
ASV_2363	0.002774	0.000000000	0.004640104	0.003682172
ASV_2369	0.002618	0.000000000	0.000000000	0.007853355
ASV_2398	0.002679	0.003222200	0.002559408	0.002254930
ASV_2418	0.002768	0.001956834	0.003614068	0.002733272
ASV_2425	0.002748	0.0009322445	0.0041186807	0.0031945295
ASV_2446	0.002681	0.001316568	0.003575810	0.003149939
ASV_2456	0.00274	0.001344120	0.004627794	0.002248524
ASV_2467	0.00266	0.001342888	0.002544962	0.004093381
ASV_2486	0.002735	0.001878992	0.003119515	0.003206573
ASV_2512	0.002681	0.002303389	0.002572097	0.003167537
ASV_2524	0.002744	0.001881457	0.003655990	0.002695477
ASV_2553	0.002632	0.004078622	0.001542617	0.002276221
ASV_2576	0.002704	0.003134950	0.003601407	0.001375743
ASV_2592	0.002671	0.002226575	0.003533328	0.002252407
ASV_2681	0.002668	0.003160256	0.003059209	0.001785501
ASV_2714	0.002726	0.000455722	0.005016596	0.002704514
ASV_2746	0.002747	0.002874172	0.003558261	0.001807976
ASV_2773	0.002709	0.002314919	0.003555328	0.002256380
ASV_2774	0.002725	0.0005080526	0.0040443184	0.0036232058
ASV_2818	0.002711	0.002272988	0.003615711	0.002244082
ASV_2839	0.002641	0.002711286	0.002042703	0.003167927
ASV_2842	0.002483	0.0065362278	0.0000000000	0.0009122178
ASV_2862	0.002752	0.001381442	0.004618236	0.002256658
ASV_2874	0.002682	0.0008628872	0.0035311541	0.0036505128
ASV_2893	0.00268	0.000000000	0.003517098	0.004522345
ASV_2912	0.002768	0.000441946	0.005597727	0.002264514
ASV_2914	0.002891	0.000883892	0.007789193	0.000000000
ASV_2178	0.002776	0.002540263	0.005786628	0.000000000
ASV_2262	0.002543	0.002032211	0.001034084	0.004561355
ASV_2372	0.002545	0.003792038	0.002041669	0.001800701
ASV_2402	0.002482	0.003227493	0.001533136	0.002684363
ASV_2434	0.002512	0.0009080682	0.0025496700	0.0040797551
ASV_2448	0.002502	0.002617868	0.002584483	0.002303048
ASV_2503	0.002467	0.003132727	0.002027081	0.002242631
ASV_2506	0.00261	0.0009637747	0.0045984852	0.0022688774
ASV_2558	0.00257	0.0008975658	0.0040900847	0.0027211649
ASV_2589	0.00254	0.001774331	0.003553581	0.002292403
ASV_2590	0.002535	0.001727006	0.004083783	0.001795678
ASV_2630	0.002542	0.001382674	0.003527083	0.002717282
ASV_2643	0.002597	0.0005080526	0.0045798258	0.0027025504
ASV_2649	0.002519	0.002268506	0.002583951	0.002704125
ASV_2670	0.0027	0.001440297	0.006200904	0.000458581
ASV_2687	0.002525	0.002194361	0.003556591	0.001824436
ASV_2698	0.002633	0.000883892	0.005637552	0.001379012
ASV_2724	0.00268	0.0004661222	0.0062133948	0.0013601532
ASV_2735	0.002712	0.000000000	0.008136531	0.000000000
ASV_2741	0.002438	0.005946874	0.000000000	0.001367418
ASV_2750	0.00259	0.001471827	0.003567742	0.002730525
ASV_2769	0.002567	0.001372172	0.004990230	0.001338739
ASV_2775	0.002659	0.001482228	0.005134021	0.001360431
ASV_2848	0.002308	0.006922811	0.000000000	0.000000000
ASV_2880	0.002552	0.001471827	0.002549670	0.003635905
ASV_2888	0.002514	0.001419497	0.002065206	0.004057561
ASV_2915	0.00254	0.0004661222	0.0025656814	0.0045889658
ASV_2353	0.002361	0.001353390	0.003027888	0.002700230
ASV_2371	0.002374	0.0032250286	0.0030168794	0.0008801577
ASV_2390	0.002382	0.001448781	0.002533943	0.003162514
ASV_2462	0.002479	0.000441946	0.005151199	0.001844467
ASV_2466	0.002384	0.000455722	0.003561497	0.003133558
ASV_2511	0.002393	0.001913671	0.002562084	0.002703611
ASV_2556	0.002371	0.0031348479	0.0030721549	0.0009064039
ASV_2614	0.002371	0.003190350	0.002559655	0.001363924
ASV_2620	0.002482	0.001913671	0.005070278	0.000461962
ASV_2647	0.002458	0.002821842	0.004094935	0.000458581
ASV_2695	0.002377	0.0004326757	0.0035379312	0.0031613226
ASV_2721	0.002392	0.0004314436	0.0036072631	0.0031383896
ASV_2772	0.002361	0.001416121	0.002050590	0.003615941
ASV_2793	0.002399	0.001829126	0.004038017	0.001330413
ASV_2847	0.00219	0.0060574593	0.0005131363	0.0000000000
ASV_2856	0.002347	0.002731559	0.002028618	0.002281757
ASV_2860	0.002428	0.0022510581	0.0041233603	0.0009088367
ASV_2885	0.00244	0.001937950	0.003555613	0.001825496
ASV_2906	0.0026	0.000000000	0.007800125	0.000000000
ASV_2332	0.002273	0.0013210734	0.0050467686	0.0004502557
ASV_2474	0.002246	0.000000000	0.003525413	0.003211851
ASV_2487	0.002228	0.0009407283	0.0025625879	0.0031809716
ASV_2541	0.00214	0.0036379085	0.0005068629	0.0022757521
ASV_2577	0.002194	0.002226780	0.002047942	0.002306429
ASV_2588	0.002179	0.001294331	0.001555003	0.003688934
ASV_2593	0.002288	0.0009114441	0.0041255063	0.0018269469
ASV_2617	0.002274	0.001848797	0.003614068	0.001359092
ASV_2674	0.002156	0.001329009	0.001530203	0.003609738
ASV_2693	0.00211	0.004830872	0.001040329	0.000458581
ASV_2694	0.002207	0.001838396	0.002071375	0.002710130
ASV_2703	0.002232	0.001329112	0.003091374	0.002274290
ASV_2704	0.00207	0.0004419460	0.0004876717	0.0052809463
ASV_2718	0.002179	0.0009114441	0.0015471918	0.0040786977
ASV_2731	0.002297	0.0009114441	0.0046069607	0.0013718595
ASV_2742	0.002246	0.002786663	0.002578238	0.001372137
ASV_2749	0.00229	0.001458051	0.004079740	0.001331474
ASV_2756	0.00217	0.0023452169	0.0009945346	0.0031709184
ASV_2764	0.002291	0.0009741749	0.0040854816	0.0018123282
ASV_2781	0.00224	0.001016105	0.002553135	0.003151468
ASV_2803	0.002308	0.0009322445	0.0051019115	0.0008903346
ASV_2858	0.002269	0.0008733896	0.0041739001	0.0017603154
ASV_2864	0.002255	0.0017585136	0.0040932161	0.0009122178
ASV_2889	0.002387	0.0009218443	0.0062389534	0.0000000000
ASV_2492	0.002075	0.001956834	0.001544259	0.002722904
ASV_2636	0.002107	0.0009499986	0.0030862393	0.0022840773
ASV_2637	0.002043	0.0047031528	0.0005085332	0.0009171619
ASV_2642	0.002076	0.001016105	0.002511687	0.002701212
ASV_2648	0.002066	0.0009741749	0.0020297285	0.0031949457
ASV_2656	0.002005	0.002661817	0.001525600	0.001826947
ASV_2678	0.002062	0.0009080682	0.0025641536	0.0027143691
ASV_2702	0.002111	0.001363790	0.003595304	0.001374180
ASV_2739	0.002059	0.001524158	0.001026273	0.003627760
ASV_2743	0.002096	0.004212854	0.002075978	0.000000000
ASV_2744	0.002036	0.0036670768	0.0015488621	0.0008913954
ASV_2747	0.001992	0.003591172	0.001015396	0.001368478
ASV_2761	0.002082	0.001429897	0.002083866	0.002732481
ASV_2795	0.002091	0.001458051	0.002094714	0.002720861
ASV_2830	0.002097	0.0009322445	0.0030659861	0.0022913418
ASV_2833	0.002047	0.001782690	0.002541754	0.001815709
ASV_2867	0.002048	0.0009080682	0.0020443447	0.0031917408
ASV_2898	0.002135	0.000000000	0.004120931	0.002284077
ASV_2917	0.002025	0.000000000	0.001034056	0.005041118
ASV_2615	0.00193	0.001406851	0.003064372	0.001320237
ASV_2689	0.001909	0.0008653513	0.0030580706	0.0018046739
ASV_2844	0.001731	0.005192108	0.000000000	0.000000000
ASV_2865	0.001933	0.001339614	0.003095949	0.001362474
ASV_2911	0.001853	0.0004661222	0.0010170664	0.0040752042
ASV_2918	0.001838	0.0000000000	0.0005271926	0.0049864364
ASV_2727	0.001859	0.000000000	0.005117136	0.000458581
ASV_2790	0.001771	0.001482228	0.001575332	0.002254930
ASV_2792	0.001732	0.0009741749	0.0010278102	0.0031954253
ASV_2809	0.001741	0.0009080682	0.0020698094	0.0022436920
ASV_2821	0.001724	0.0008975658	0.0024592198	0.0018137900
ASV_2849	0.001586	0.004759432	0.000000000	0.000000000
ASV_2920	0.001679	0.000000000	0.000000000	0.005037404
ASV_2817	0.001523	0.0004661222	0.0000000000	0.0041026614
ASV_2900	0.001551	0.0000000000	0.0005209473	0.0041306098
